index	label	sentence	pos	v_index	definition
3023	1	"Her daughter demanded that she keep silent, telling her, "" You won't have a home to sleep in if you say anything about this.'"	VERB	16	To rest in a state of reduced consciousness.
3024	1	His selection now evokes memories of the Boston- Austin axis struck when Mr. Dukakis's political hero, John Kennedy, picked Sen. Lyndon Johnson as his running mate in 1960	VERB	10	To delete or cross out; to scratch or eliminate.
3025	1	But on this wintry afternoon when the air is filled with the smell of homemade cinnamon buns, Doris Van Sickle, once the Boone County Democratic women's chairman, is surrounded by her new allies -- political novices eager to meet Marlene Elwell, the Michigan housewife who has organized the Midwest for the former religious broadcaster	VERB	9	To occupy fully, to take up all of.
3026	0	The Air Florida pilots cursed for posterity on the cockpit recorder, decided to take off even though they knew the wings of the plane were dangerously icy, and plowed their plane into a bridge	VERB	28	Alternative spelling of plough
3027	0	The issue first surfaced after Willie Horton, a first- degree murderer on life sentence without parole who had been on 10 successful furloughs, escaped in 1986 and was arrested in April 1987 and charged with the brutal assault of a Maryland couple	VERB	23	To get free; to free oneself.
3028	0	They ride around	VERB	1	To transport oneself by sitting on and directing a horse, later also a bicycle etc.
3029	1	For Americans to fail to grasp the significance of these developments is to invite greater and more unpleasant surprises than we' ve had so far	VERB	5	To grip; to take hold, particularly with the hand.
3030	0	The three board positions will be filled by Michael Tun Zan, executive vice president of Pacific Bank; Khateeb Lateef, an investment adviser; and Theodore M. Bell, an attorney	VERB	6	To occupy fully, to take up all of.
3031	0	Lawsuits and lawsuit- threats are flying	VERB	5	To travel through the air, another gas, or a vacuum, without being in contact with a grounded surface.
3032	0	Industry consultants predict groupware will flourish because personal- computer software that helps individuals work better hasn't noticeably increased the productivity of groups	VERB	5	To thrive or grow well.
3033	0	For the group dances, Mr. Morris devised choreography that was more athletic and no less compelling	VERB	3	To move with rhythmic steps or movements, especially in time to music.
3034	0	They were greeted by dancing pigs, flying pigs and several hundred thousand people pigging out	VERB	4	To move with rhythmic steps or movements, especially in time to music.
3035	1	"And he scored the highest- charting guitar instrumental album in a dozen years when his "" Surfing With the Alien, "" released on the independent Relativity label, rode into Billboard's Top Thirty"	VERB	27	To transport oneself by sitting on and directing a horse, later also a bicycle etc.
3036	0	"Jack Scowen, a Conservative member of parliament from northern Saskatchewan, said that "" unless somebody wants to stir up a bunch of garbage, "" the language issue should be "" left to die.'"	VERB	32	To stop living; to become dead; to undergo death.
3037	1	The once high- flying company stumbled in 1986 when competition intensified in the mainframe market, and it has been revamping its product line since then	VERB	5	To trip or fall; to walk clumsily.
3038	1	About 25% of those children die of liver cancer or cirrhosis	VERB	5	To stop living; to become dead; to undergo death.
3039	1	Second, the U.S. has tried to squeeze Panama's economy without destroying it, both to spare ordinary Panamanians further suffering and to permit recovery once Gen. Noriega goes	VERB	10	To damage beyond use or repair.
3040	0	"Now when a NATO ship touches the land between the Baltic and North seas, Denmark will notify the ship's embassy the visit must "" take place in agreement with the rules laid down by the Danish government.'"	VERB	5	Primarily physical senses.
3041	1	Long term, he says Newnam will live or die on its efforts to stress quality	VERB	8	To stop living; to become dead; to undergo death.
3042	0	The moves may also signal that more of the marketing clout at Coca- Cola may flow out of the domestic soft- drink division and upstairs to corporate headquarters, according to both insiders and industry experts	VERB	15	To move as a fluid from one position to another.
3043	0	But as most of those certificates are destroyed in favor of computer records, the investor who requests a certificate will have to wait until it's delivered by the city or state that issued the bond	VERB	7	To damage beyond use or repair.
3044	1	Then two industry trade groups sued the state, attacking the lemon law's constitutionality	VERB	8	To apply violent force to someone or something.
3045	0	History slept soundly in Teenie Harris's stale- smelling brick basement -- 70, 000 photographic negatives, tucked inside a bunch of old metal cabinets and cobweb- covered cardboard boxes, lost for 50 years	VERB	1	To rest in a state of reduced consciousness.
3046	0	We certainly do not need price limits; Washington won't be any better at fixing stock prices than it was at fixing gasoline prices	VERB	20	To attach; to affix; to hold in place or at a particular time.
3047	0	He sees many cars every day, and the Reatta clearly sticks out on first sight	VERB	10	To cut a piece of wood to be the stick member of a cope-and-stick joint.
3048	1	Colgate Venture has stumbled, too	VERB	3	To trip or fall; to walk clumsily.
3049	0	' Young adults tend to drink beer more for refreshment than any kind of connoisseur taste, ' he says	VERB	5	To consume  through the mouth.
3050	0	Perhaps the most surprising finding of the commission was that in 50 major Big Board stocks, 30% of the specialists sold more shares on Oct. 19 than they bought, apparently pouring gasoline on an already raging fire	VERB	30	To cause  to flow in a stream, either out of a container or into it.
3051	0	In one spectacular 508-point swan dive Oct. 19, the industrial average crashed back to the level it first surpassed in March 1986, vaporizing the stunning advances of the intervening months -- along with many investors' paper profits	VERB	22	To turn into vapor.
3052	1	' Most people can not believe that in the late 1980s this racist stereotype is still in existence anywhere, ' says Dara Demmings, an Interfaith Center executive, who says the company is dragging its feet	VERB	32	To pull along a surface or through a medium, sometimes with difficulty.
3053	0	David L. Meister was named president of this provider of cable television programming, filling a vacancy	VERB	13	To occupy fully, to take up all of.
3054	1	Ms. Richards had them rolling in the aisles with her lacerating jibes at George Bush's silver foot in the mouth, etc	VERB	4	To cause to revolve by turning over and over; to move by turning on an axis; to impel forward by causing to turn over and over on a supporting surface.
